label,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25
1,22.887,0.0,0.0,0.0,0.0,0.0,0.0,36.62,0.0,0.0,0.0,0.0,0.0,0.0,18.31,0.0,0.0,0.0,0.0,13.732,1.479,2.573,2.623,1.497,0.279
1,8.206,0.0,0.0,0.0,0.0,0.0,0.0,32.823,0.0,0.0,4.103,0.0,0.0,8.206,16.412,0.0,0.0,0.0,0.0,12.309,4.534,4.271,3.754,3.697,1.686
1,0.0,8.573,2.858,5.715,0.0,5.715,0.0,8.573,0.0,2.858,2.858,0.0,2.858,2.858,2.858,5.715,0.0,2.858,2.858,0.0,8.222,8.979,9.599,8.03,8.016
1,0.0,5.904,2.952,5.904,0.0,2.952,0.0,5.904,0.0,2.952,2.952,8.856,2.952,0.0,0.0,2.952,0.0,2.952,5.904,5.904,9.747,7.855,8.543,8.867,5.951
1,0.0,0.0,0.0,0.0,0.0,3.522,0.0,21.133,0.0,7.044,3.522,3.522,3.522,14.088,3.522,7.044,0.0,0.0,0.0,3.522,6.868,5.896,5.995,6.062,4.737
1,3.752,0.0,0.0,3.752,0.0,0.0,0.0,33.77,0.0,0.0,3.752,0.0,0.0,7.504,11.257,0.0,0.0,3.752,0.0,7.504,6.495,5.925,4.109,4.664,3.763
1,3.561,0.0,0.0,3.561,0.0,0.0,0.0,28.491,0.0,0.0,3.561,0.0,0.0,7.123,10.684,0.0,0.0,3.561,3.561,7.123,7.094,7.764,4.388,5.153,4.373
1,0.0,0.0,0.0,6.731,0.0,0.0,0.0,26.925,0.0,0.0,3.366,0.0,0.0,6.731,6.731,0.0,0.0,3.366,3.366,10.097,7.785,7.808,5.166,6.516,5.412
1,0.0,0.0,0.0,6.685,0.0,0.0,0.0,23.399,0.0,0.0,3.343,0.0,0.0,6.685,6.685,3.343,0.0,3.343,3.343,10.028,7.32,7.458,5.723,6.642,6.003
1,0.0,8.596,2.865,5.731,0.0,2.865,0.0,8.596,0.0,2.865,2.865,2.865,2.865,2.865,2.865,2.865,0.0,2.865,5.731,0.0,8.702,8.805,9.161,7.96,8.063
1,0.0,5.885,2.942,5.885,0.0,2.942,0.0,8.827,0.0,0.0,2.942,8.827,2.942,0.0,0.0,2.942,0.0,2.942,5.885,5.885,8.912,7.812,8.971,8.286,7.173
1,10.154,3.385,0.0,0.0,3.385,3.385,6.769,13.538,3.385,0.0,3.385,3.385,3.385,0.0,3.385,3.385,0.0,0.0,0.0,6.769,7.192,5.168,6.573,6.163,7.212
1,0.0,15.179,0.0,6.071,0.0,15.179,0.0,9.107,0.0,6.071,3.036,0.0,0.0,0.0,3.036,3.036,0.0,0.0,0.0,0.0,8.127,7.516,8.397,9.183,6.062
1,0.0,12.282,0.0,6.141,0.0,15.352,0.0,9.211,0.0,6.141,3.07,0.0,0.0,0.0,3.07,3.07,0.0,0.0,0.0,3.07,7.489,8.68,7.12,7.879,7.424
1,6.133,6.133,0.0,3.066,0.0,3.066,12.266,3.066,0.0,6.133,9.199,6.133,0.0,0.0,0.0,0.0,0.0,0.0,3.066,3.066,7.629,9.264,8.411,7.497,5.869
1,3.49,0.0,0.0,10.47,0.0,0.0,0.0,10.47,0.0,10.47,0.0,0.0,0.0,0.0,13.96,0.0,10.47,3.49,3.49,3.49,5.881,7.144,6.788,4.233,6.156
1,8.873,5.916,0.0,5.916,0.0,2.958,0.0,2.958,0.0,2.958,8.873,5.916,2.958,2.958,0.0,2.958,2.958,0.0,0.0,2.958,7.803,10.423,6.791,7.992,7.835
1,0.0,3.737,3.737,0.0,0.0,0.0,0.0,7.474,0.0,3.737,3.737,0.0,0.0,7.474,3.737,29.898,11.212,0.0,0.0,0.0,4.485,5.46,5.37,4.873,5.068
1,3.233,6.466,6.466,3.233,3.233,0.0,6.466,9.699,3.233,3.233,6.466,3.233,0.0,3.233,0.0,0.0,0.0,0.0,0.0,6.466,8.215,5.942,6.935,7.055,7.19
1,3.439,0.0,0.0,3.439,6.877,0.0,6.877,10.316,0.0,6.877,10.316,6.877,0.0,0.0,0.0,3.439,6.877,3.439,0.0,0.0,4.914,5.897,5.55,7.926,6.939
1,3.51,0.0,0.0,3.51,7.02,0.0,7.02,10.53,0.0,7.02,10.53,3.51,0.0,0.0,0.0,3.51,7.02,3.51,0.0,3.51,5.065,5.956,5.598,7.143,6.041
1,3.534,0.0,3.534,0.0,7.069,0.0,0.0,10.603,0.0,7.069,10.603,3.534,0.0,0.0,3.534,3.534,7.069,7.069,0.0,3.534,6.238,5.924,5.538,6.528,5.086
1,6.625,3.312,0.0,0.0,3.312,3.312,6.625,6.625,0.0,6.625,0.0,3.312,6.625,0.0,6.625,3.312,0.0,3.312,3.312,3.312,7.887,6.489,6.194,6.241,6.94
1,0.0,0.0,3.426,10.279,0.0,3.426,3.426,6.853,3.426,0.0,6.853,3.426,3.426,6.853,6.853,3.426,3.426,0.0,3.426,0.0,5.256,6.034,6.178,7.398,6.606
1,0.0,0.0,0.0,3.251,0.0,6.501,0.0,3.251,0.0,9.752,9.752,16.253,0.0,0.0,6.501,6.501,0.0,0.0,0.0,3.251,6.199,7.727,6.358,8.175,6.527
1,3.184,3.184,0.0,3.184,3.184,9.552,3.184,6.368,0.0,3.184,6.368,6.368,3.184,3.184,3.184,3.184,0.0,0.0,0.0,3.184,8.107,7.304,5.27,6.352,9.285
1,5.922,0.0,2.961,2.961,0.0,2.961,2.961,8.882,0.0,2.961,5.922,8.882,0.0,0.0,2.961,0.0,0.0,5.922,0.0,5.922,7.005,6.887,8.663,7.941,10.289
1,14.207,7.103,0.0,0.0,3.552,0.0,3.552,14.207,0.0,0.0,0.0,0.0,0.0,0.0,14.207,3.552,7.103,0.0,0.0,3.552,6.926,4.539,6.652,3.978,6.872
1,2.911,8.732,0.0,0.0,0.0,0.0,2.911,11.643,0.0,11.643,0.0,5.821,0.0,2.911,2.911,2.911,2.911,0.0,0.0,2.911,10.144,8.674,6.532,8.144,8.293
1,2.937,8.811,2.937,0.0,0.0,0.0,2.937,11.747,0.0,11.747,0.0,2.937,0.0,2.937,2.937,2.937,2.937,0.0,0.0,2.937,10.206,8.235,6.649,7.586,8.587
1,0.0,9.019,0.0,9.019,0.0,3.006,3.006,3.006,0.0,6.013,3.006,3.006,0.0,6.013,6.013,3.006,0.0,0.0,3.006,3.006,8.869,10.7,7.54,4.975,7.789
1,0.0,3.63,10.89,0.0,0.0,3.63,3.63,14.52,14.52,0.0,0.0,3.63,3.63,0.0,7.26,3.63,3.63,0.0,0.0,0.0,5.576,5.416,6.055,5.975,4.378
1,0.0,3.567,0.0,0.0,0.0,7.133,10.7,7.133,0.0,3.567,17.834,0.0,0.0,0.0,3.567,10.7,3.567,0.0,3.567,0.0,6.042,6.399,5.4,4.298,6.527
1,2.937,8.811,2.937,0.0,0.0,0.0,2.937,11.747,0.0,11.747,0.0,2.937,0.0,2.937,2.937,2.937,2.937,0.0,0.0,2.937,10.206,8.235,6.649,7.586,8.587
1,3.01,9.03,3.01,0.0,0.0,0.0,6.02,12.041,0.0,9.03,0.0,3.01,3.01,3.01,3.01,0.0,3.01,0.0,0.0,3.01,8.964,8.308,7.592,7.279,7.655
1,6.04,6.04,0.0,3.02,0.0,6.04,0.0,6.04,3.02,6.04,3.02,6.04,0.0,0.0,0.0,0.0,6.04,0.0,6.04,3.02,8.232,6.505,6.659,9.854,8.356
1,6.233,6.233,0.0,9.349,0.0,3.116,0.0,3.116,0.0,0.0,3.116,3.116,0.0,3.116,3.116,6.233,3.116,0.0,0.0,12.466,9.066,5.656,10.132,5.239,7.579
1,0.0,0.0,0.0,0.0,0.0,3.961,7.921,11.882,0.0,7.921,7.921,0.0,0.0,0.0,7.921,11.882,11.882,0.0,0.0,7.921,3.323,4.143,4.844,4.515,3.961
1,6.927,0.0,0.0,0.0,3.464,3.464,0.0,3.464,0.0,0.0,3.464,3.464,0.0,3.464,3.464,0.0,13.854,3.464,6.927,13.854,4.787,7.052,6.376,6.678,5.836
1,7.015,7.015,0.0,3.508,0.0,3.508,3.508,10.523,7.015,3.508,0.0,0.0,3.508,0.0,14.031,3.508,0.0,0.0,0.0,3.508,6.328,5.847,4.465,7.492,5.714
1,0.0,0.0,0.0,10.194,0.0,6.796,6.796,0.0,3.398,6.796,6.796,3.398,6.796,0.0,3.398,6.796,0.0,3.398,0.0,3.398,6.303,7.798,5.535,4.509,7.894
1,0.0,6.161,3.081,3.081,0.0,6.161,3.081,12.323,9.242,3.081,3.081,0.0,3.081,0.0,0.0,3.081,0.0,0.0,3.081,3.081,7.699,8.598,5.93,6.922,9.236
1,2.915,8.745,0.0,8.745,0.0,8.745,0.0,2.915,2.915,0.0,5.83,0.0,2.915,2.915,2.915,2.915,0.0,2.915,0.0,2.915,9.284,7.323,9.69,6.221,9.182
1,12.745,0.0,0.0,4.248,0.0,0.0,0.0,8.497,8.497,0.0,0.0,4.248,0.0,0.0,38.234,4.248,4.248,0.0,0.0,0.0,3.479,1.963,3.246,2.681,3.666
1,7.012,0.0,3.506,7.012,0.0,10.518,0.0,3.506,7.012,0.0,7.012,0.0,0.0,0.0,10.518,3.506,3.506,3.506,0.0,3.506,7.012,6.251,4.116,6.616,5.883
1,16.071,3.214,0.0,6.429,0.0,0.0,6.429,3.214,3.214,3.214,9.643,3.214,0.0,3.214,0.0,0.0,0.0,0.0,3.214,3.214,7.621,5.108,7.557,8.521,6.908
1,0.0,3.112,0.0,0.0,0.0,9.336,3.112,3.112,3.112,0.0,3.112,15.559,0.0,0.0,0.0,6.224,0.0,6.224,9.336,0.0,9.102,6.93,8.159,6.18,7.391
1,0.0,6.576,0.0,3.288,0.0,13.152,3.288,6.576,3.288,6.576,3.288,0.0,0.0,3.288,13.152,0.0,3.288,0.0,0.0,0.0,6.56,7.043,7.112,6.379,7.145
1,6.797,6.797,0.0,3.398,0.0,6.797,3.398,6.797,6.797,3.398,0.0,0.0,3.398,0.0,10.195,0.0,0.0,3.398,0.0,6.797,7.558,5.879,5.325,7.127,6.141
1,0.0,9.075,3.025,3.025,0.0,0.0,0.0,3.025,3.025,3.025,9.075,3.025,3.025,9.075,0.0,0.0,9.075,0.0,0.0,3.025,9.52,5.944,9.472,6.876,7.687
1,6.264,6.264,3.132,3.132,0.0,6.264,0.0,3.132,6.264,0.0,0.0,3.132,0.0,0.0,0.0,15.659,0.0,3.132,3.132,3.132,7.839,8.55,6.095,9.035,5.844
1,7.053,0.0,3.527,0.0,0.0,0.0,0.0,10.58,3.527,3.527,0.0,21.16,3.527,0.0,3.527,7.053,0.0,0.0,0.0,7.053,5.177,8.002,7.395,4.433,4.461
1,4.001,0.0,4.001,4.001,0.0,4.001,0.0,0.0,8.002,8.002,16.004,0.0,0.0,0.0,20.005,8.002,4.001,0.0,0.0,0.0,4.193,4.293,4.177,3.509,3.809
1,0.0,3.015,3.015,6.029,0.0,0.0,0.0,6.029,3.015,9.044,6.029,3.015,0.0,9.044,0.0,3.015,0.0,6.029,3.015,0.0,9.647,6.843,7.666,6.376,9.174
1,23.522,0.0,0.0,3.92,3.92,0.0,0.0,7.841,3.92,3.92,3.92,3.92,0.0,0.0,7.841,7.841,0.0,0.0,0.0,7.841,4.653,3.826,4.363,4.218,4.532
1,0.0,6.432,3.216,6.432,0.0,3.216,3.216,3.216,0.0,12.865,9.648,0.0,0.0,0.0,0.0,6.432,3.216,0.0,6.432,0.0,5.754,8.606,5.995,6.95,8.372
1,6.986,0.0,3.493,13.972,6.986,13.972,0.0,0.0,0.0,10.479,6.986,3.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493,6.944,7.315,5.334,5.917,4.628
1,0.0,12.477,0.0,9.357,0.0,15.596,0.0,9.357,0.0,6.238,0.0,0.0,0.0,0.0,6.238,3.119,0.0,0.0,0.0,0.0,6.251,7.976,8.422,8.503,6.466
1,6.488,6.488,0.0,0.0,0.0,3.244,0.0,3.244,0.0,3.244,3.244,12.976,0.0,0.0,6.488,0.0,3.244,0.0,3.244,12.976,7.929,6.466,6.2,7.536,6.988
1,3.254,6.509,0.0,3.254,0.0,6.509,0.0,6.509,3.254,6.509,13.017,0.0,0.0,0.0,9.763,0.0,3.254,0.0,0.0,3.254,8.126,6.798,7.589,6.323,6.079
1,6.41,6.41,6.41,0.0,3.205,0.0,3.205,9.615,3.205,9.615,0.0,3.205,3.205,3.205,0.0,0.0,3.205,0.0,0.0,3.205,8.528,6.859,6.16,8.336,6.019
1,3.025,9.074,6.049,0.0,0.0,0.0,0.0,9.074,3.025,6.049,0.0,3.025,0.0,3.025,3.025,3.025,9.074,0.0,3.025,0.0,6.799,7.549,8.393,8.224,8.544
1,3.243,0.0,3.243,0.0,0.0,9.729,6.486,0.0,0.0,9.729,9.729,9.729,0.0,0.0,0.0,0.0,0.0,3.243,3.243,6.486,5.704,8.302,6.547,6.23,8.36
1,6.536,0.0,3.268,0.0,0.0,0.0,6.536,3.268,0.0,13.071,0.0,9.803,6.536,0.0,6.536,0.0,0.0,3.268,3.268,3.268,6.46,8.388,5.287,6.447,8.062
1,3.037,6.074,0.0,3.037,3.037,3.037,6.074,6.074,0.0,6.074,12.148,3.037,0.0,0.0,0.0,0.0,0.0,3.037,3.037,3.037,6.73,9.582,7.371,8.543,7.034
1,3.181,0.0,0.0,6.362,3.181,9.542,0.0,9.542,0.0,3.181,6.362,12.723,3.181,3.181,0.0,0.0,0.0,0.0,3.181,0.0,7.977,5.98,7.736,8.553,6.139
1,3.092,6.185,0.0,0.0,0.0,6.185,0.0,6.185,0.0,6.185,9.277,0.0,0.0,0.0,6.185,3.092,6.185,3.092,0.0,6.185,7.512,6.562,8.21,8.009,7.858
1,14.566,0.0,0.0,0.0,3.642,7.283,0.0,3.642,0.0,3.642,10.925,7.283,7.283,0.0,3.642,0.0,10.925,0.0,0.0,0.0,5.003,6.267,5.306,4.188,6.405
1,0.0,7.399,18.499,0.0,3.7,3.7,7.399,0.0,0.0,3.7,3.7,3.7,0.0,0.0,3.7,7.399,7.399,0.0,0.0,3.7,6.171,5.117,4.221,5.091,5.405
1,2.82,11.28,0.0,0.0,0.0,0.0,2.82,8.46,0.0,8.46,0.0,5.64,0.0,2.82,2.82,2.82,5.64,0.0,0.0,2.82,9.551,8.508,7.718,7.583,10.239
1,2.82,11.28,0.0,0.0,0.0,0.0,2.82,8.46,0.0,8.46,0.0,5.64,0.0,2.82,2.82,2.82,5.64,0.0,0.0,2.82,9.551,8.508,7.718,7.583,10.239
1,2.842,11.368,0.0,0.0,0.0,0.0,2.842,8.526,0.0,11.368,0.0,5.684,0.0,2.842,2.842,2.842,2.842,0.0,0.0,2.842,9.743,8.515,7.756,7.642,9.504
1,3.422,6.843,0.0,6.843,0.0,13.687,3.422,0.0,3.422,6.843,3.422,10.265,0.0,0.0,3.422,0.0,3.422,0.0,3.422,0.0,6.002,7.843,6.077,5.916,5.728
1,2.82,11.28,0.0,0.0,0.0,0.0,2.82,8.46,0.0,8.46,0.0,5.64,0.0,2.82,2.82,2.82,5.64,0.0,0.0,2.82,9.551,8.508,7.718,7.583,10.239
1,2.842,11.368,0.0,0.0,0.0,0.0,2.842,8.526,0.0,11.368,0.0,5.684,0.0,2.842,2.842,2.842,2.842,0.0,0.0,2.842,9.743,8.515,7.756,7.642,9.504
1,3.677,7.355,3.677,0.0,0.0,0.0,0.0,11.032,0.0,7.355,11.032,0.0,0.0,0.0,25.742,0.0,3.677,0.0,0.0,0.0,5.446,6.237,5.946,5.292,3.53
1,0.0,8.971,0.0,5.981,0.0,2.99,2.99,2.99,0.0,2.99,2.99,5.981,0.0,5.981,5.981,0.0,2.99,0.0,5.981,2.99,8.549,12.38,7.174,3.567,8.522
1,3.093,6.186,3.093,3.093,3.093,6.186,0.0,6.186,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,12.373,0.0,6.186,3.093,6.471,7.08,6.759,8.441,9.385
1,3.048,3.048,0.0,3.048,0.0,3.048,3.048,3.048,0.0,6.096,3.048,9.144,0.0,6.096,0.0,6.096,3.048,0.0,6.096,3.048,8.525,5.669,9.022,6.959,8.864
1,7.393,0.0,7.393,11.089,0.0,0.0,0.0,11.089,0.0,11.089,0.0,0.0,0.0,0.0,0.0,0.0,22.179,0.0,3.696,0.0,5.87,5.049,4.643,5.456,5.053
1,3.501,0.0,0.0,0.0,7.003,0.0,3.501,10.504,0.0,7.003,10.504,3.501,0.0,0.0,3.501,3.501,7.003,7.003,0.0,3.501,5.76,6.131,5.672,6.642,5.77
1,0.0,0.0,3.222,3.222,0.0,3.222,0.0,0.0,0.0,12.889,9.667,9.667,3.222,3.222,6.445,3.222,0.0,0.0,3.222,3.222,4.263,6.683,7.579,8.349,8.681
1,3.155,6.31,9.465,0.0,0.0,0.0,0.0,9.465,3.155,6.31,0.0,3.155,0.0,3.155,3.155,3.155,9.465,0.0,3.155,0.0,5.811,7.102,7.992,8.503,7.493
1,5.648,8.472,0.0,5.648,0.0,0.0,2.824,5.648,0.0,5.648,0.0,8.472,2.824,0.0,2.824,0.0,0.0,0.0,2.824,5.648,7.083,10.099,9.724,7.857,8.755
1,7.073,3.537,3.537,0.0,3.537,0.0,3.537,7.073,0.0,10.61,0.0,3.537,3.537,0.0,7.073,10.61,3.537,0.0,3.537,0.0,6.613,5.344,6.415,4.272,6.624
1,3.632,0.0,0.0,7.263,10.895,3.632,7.263,7.263,3.632,0.0,3.632,7.263,3.632,0.0,3.632,7.263,0.0,0.0,0.0,3.632,7.238,4.068,6.799,5.135,4.126
1,0.0,5.658,2.829,5.658,0.0,0.0,2.829,2.829,0.0,0.0,5.658,8.486,0.0,0.0,2.829,5.658,2.829,5.658,0.0,5.658,8.186,8.642,9.618,8.22,8.758
1,0.0,6.599,3.3,0.0,0.0,3.3,13.199,0.0,0.0,6.599,3.3,9.899,0.0,3.3,0.0,0.0,6.599,0.0,6.599,3.3,8.282,8.332,5.56,5.405,6.428
1,18.165,0.0,0.0,0.0,0.0,3.633,7.266,3.633,0.0,7.266,3.633,7.266,0.0,0.0,0.0,3.633,7.266,0.0,0.0,10.899,5.973,6.238,3.829,5.628,5.671
1,3.095,3.095,0.0,6.191,0.0,3.095,3.095,3.095,0.0,9.286,3.095,9.286,0.0,6.191,3.095,0.0,0.0,0.0,6.191,3.095,8.392,5.451,8.695,8.608,6.946
1,0.0,12.804,0.0,0.0,3.201,0.0,3.201,9.603,0.0,6.402,3.201,9.603,0.0,3.201,0.0,3.201,3.201,0.0,3.201,3.201,6.092,5.288,6.757,7.711,10.131
1,0.0,6.473,3.237,0.0,0.0,6.473,0.0,6.473,0.0,0.0,9.71,3.237,3.237,0.0,6.473,0.0,9.71,0.0,3.237,6.473,7.056,6.085,7.305,6.622,8.201
1,0.0,0.0,3.661,0.0,7.322,0.0,3.661,10.983,3.661,0.0,0.0,14.643,0.0,3.661,0.0,10.983,7.322,0.0,0.0,7.322,5.96,5.645,5.37,4.938,4.869
1,0.0,2.879,0.0,2.879,0.0,5.757,0.0,8.636,0.0,2.879,0.0,5.757,0.0,2.879,2.879,2.879,2.879,2.879,11.514,2.879,8.178,8.642,8.518,9.114,7.977
1,15.36,0.0,3.84,3.84,0.0,0.0,15.36,3.84,3.84,0.0,0.0,15.36,0.0,0.0,0.0,11.52,3.84,0.0,0.0,0.0,4.527,4.881,4.286,4.128,5.376
1,2.856,5.712,0.0,5.712,0.0,0.0,0.0,0.0,0.0,2.856,2.856,14.28,0.0,5.712,2.856,2.856,2.856,2.856,0.0,5.712,7.543,7.446,8.003,10.47,9.417
1,0.0,3.229,6.457,3.229,0.0,9.686,3.229,3.229,0.0,3.229,6.457,6.457,0.0,3.229,0.0,3.229,9.686,0.0,0.0,3.229,7.003,6.095,6.648,7.81,7.874
1,6.331,6.331,9.496,0.0,0.0,3.165,0.0,9.496,0.0,6.331,3.165,6.331,0.0,0.0,3.165,0.0,6.331,0.0,3.165,0.0,6.59,6.653,8.182,8.812,6.457
1,6.576,3.288,0.0,0.0,0.0,6.576,9.864,0.0,3.288,0.0,13.151,9.864,3.288,0.0,0.0,0.0,0.0,0.0,3.288,6.576,7.348,6.78,5.208,7.953,6.954
1,0.0,3.585,3.585,7.17,0.0,0.0,3.585,7.17,3.585,0.0,7.17,21.511,0.0,0.0,14.341,0.0,0.0,0.0,0.0,0.0,7.887,5.288,4.144,6.023,4.955
1,0.0,6.299,0.0,6.299,0.0,3.15,0.0,6.299,6.299,9.449,3.15,3.15,3.15,0.0,3.15,6.299,0.0,0.0,0.0,6.299,6.778,6.469,9.131,6.901,7.729
1,2.82,11.28,0.0,0.0,0.0,0.0,2.82,8.46,0.0,8.46,0.0,5.64,0.0,2.82,2.82,2.82,5.64,0.0,0.0,2.82,9.551,8.508,7.718,7.583,10.239
1,0.0,0.0,3.534,3.534,0.0,3.534,3.534,0.0,3.534,10.602,7.068,7.068,0.0,3.534,0.0,7.068,7.068,0.0,10.602,0.0,5.987,8.238,4.382,4.919,5.792
1,3.234,9.701,9.701,0.0,0.0,0.0,0.0,6.467,0.0,6.467,0.0,6.467,0.0,0.0,6.467,3.234,6.467,0.0,3.234,3.234,7.273,7.603,7.774,5.792,6.885
1,3.234,9.701,9.701,0.0,0.0,0.0,0.0,6.467,0.0,6.467,0.0,6.467,0.0,0.0,6.467,3.234,6.467,0.0,3.234,3.234,7.273,7.603,7.774,5.792,6.885
1,0.0,0.0,0.0,0.0,3.26,3.26,0.0,13.038,0.0,0.0,9.779,13.038,0.0,3.26,0.0,3.26,9.779,0.0,6.519,0.0,7.305,7.911,8.351,6.483,4.759
1,6.583,3.292,3.292,0.0,0.0,9.875,6.583,0.0,0.0,0.0,3.292,6.583,3.292,0.0,0.0,3.292,9.875,3.292,3.292,3.292,8.258,7.34,5.454,7.705,5.411
1,10.082,0.0,0.0,3.361,0.0,3.361,6.721,10.082,0.0,0.0,6.721,3.361,0.0,3.361,0.0,0.0,6.721,0.0,6.721,6.721,6.886,6.95,6.022,6.789,6.14
1,2.993,2.993,2.993,2.993,0.0,2.993,2.993,8.979,0.0,2.993,2.993,11.971,2.993,0.0,0.0,5.986,0.0,0.0,5.986,0.0,7.515,8.278,6.016,9.84,8.494
1,13.963,3.491,3.491,0.0,0.0,3.491,3.491,3.491,3.491,0.0,3.491,3.491,3.491,0.0,3.491,3.491,10.472,0.0,0.0,6.982,7.062,5.33,5.962,4.297,7.533
1,6.658,3.329,9.986,3.329,0.0,9.986,0.0,3.329,0.0,3.329,6.658,0.0,0.0,3.329,0.0,6.658,3.329,0.0,0.0,6.658,5.835,7.819,7.836,6.791,5.143
1,3.284,6.569,0.0,0.0,0.0,0.0,9.853,19.706,0.0,3.284,6.569,0.0,0.0,0.0,13.138,0.0,0.0,0.0,0.0,3.284,5.107,7.498,5.662,8.313,7.731
1,10.924,3.641,3.641,10.924,0.0,0.0,7.283,10.924,0.0,0.0,3.641,0.0,3.641,0.0,10.924,3.641,0.0,0.0,0.0,3.641,4.144,5.735,6.274,5.979,5.04
1,7.158,3.579,0.0,0.0,3.579,7.158,3.579,14.317,3.579,0.0,3.579,3.579,7.158,0.0,3.579,0.0,3.579,0.0,0.0,7.158,7.03,4.907,4.674,6.439,5.365
1,3.376,0.0,0.0,13.505,0.0,10.129,0.0,0.0,3.376,3.376,10.129,3.376,0.0,0.0,0.0,3.376,3.376,0.0,3.376,10.129,6.074,5.267,7.624,7.046,6.462
1,0.0,3.466,0.0,0.0,3.466,6.931,10.397,10.397,0.0,3.466,13.863,0.0,0.0,0.0,6.931,6.931,3.466,0.0,0.0,0.0,5.635,7.132,5.68,6.155,6.082
1,13.824,0.0,3.456,6.912,3.456,3.456,0.0,0.0,3.456,0.0,3.456,3.456,0.0,3.456,0.0,3.456,6.912,3.456,3.456,6.912,7.406,5.426,5.443,7.555,5.053
1,3.441,3.441,0.0,0.0,0.0,0.0,0.0,10.324,0.0,10.324,13.765,3.441,3.441,6.883,0.0,0.0,0.0,0.0,0.0,13.765,5.688,6.029,6.029,5.682,7.746
1,3.668,0.0,7.335,7.335,3.668,3.668,3.668,3.668,0.0,0.0,7.335,3.668,0.0,3.668,11.003,0.0,3.668,0.0,3.668,7.335,5.832,5.102,6.283,3.008,6.422
1,3.51,0.0,0.0,3.51,7.02,0.0,7.02,10.53,0.0,7.02,10.53,3.51,0.0,0.0,0.0,3.51,7.02,3.51,0.0,3.51,5.065,5.956,5.598,7.143,6.041
1,15.008,0.0,0.0,0.0,3.752,7.504,3.752,3.752,0.0,3.752,11.256,3.752,7.504,0.0,3.752,0.0,11.256,0.0,0.0,0.0,4.412,5.793,4.536,4.555,5.665
1,20.177,4.035,4.035,4.035,0.0,4.035,0.0,12.106,0.0,4.035,8.071,0.0,0.0,0.0,8.071,4.035,4.035,0.0,0.0,4.035,4.104,3.329,3.801,4.306,3.753
1,0.0,3.45,3.45,0.0,6.9,3.45,0.0,6.9,10.35,6.9,3.45,0.0,0.0,6.9,3.45,0.0,10.35,0.0,0.0,3.45,5.113,5.527,5.73,7.624,7.007
1,6.337,3.168,3.168,3.168,0.0,12.673,0.0,0.0,6.337,3.168,3.168,3.168,3.168,0.0,3.168,0.0,3.168,3.168,0.0,6.337,7.084,8.735,7.065,7.442,6.305
1,14.285,0.0,0.0,0.0,0.0,14.285,0.0,3.571,0.0,3.571,7.142,7.142,0.0,0.0,0.0,10.714,3.571,0.0,0.0,7.142,6.028,6.81,5.621,5.625,4.493
1,3.108,0.0,6.215,3.108,0.0,9.323,3.108,0.0,0.0,3.108,12.43,3.108,0.0,3.108,0.0,3.108,3.108,9.323,0.0,0.0,7.53,7.617,5.665,8.767,8.269
1,0.0,0.0,0.0,3.333,6.666,0.0,6.666,9.998,0.0,6.666,13.331,6.666,0.0,0.0,0.0,3.333,3.333,3.333,3.333,0.0,5.686,7.039,6.229,8.002,6.389
1,0.0,6.536,9.804,3.268,0.0,6.536,0.0,9.804,0.0,3.268,9.804,0.0,0.0,3.268,3.268,6.536,3.268,0.0,0.0,0.0,5.84,7.506,6.983,7.189,7.124
1,3.133,3.133,0.0,9.4,0.0,3.133,0.0,12.534,0.0,0.0,3.133,0.0,0.0,9.4,3.133,3.133,3.133,0.0,3.133,6.267,7.495,9.842,7.975,6.467,5.552
1,0.0,3.078,0.0,0.0,0.0,6.156,0.0,12.313,0.0,6.156,6.156,6.156,6.156,0.0,6.156,3.078,0.0,3.078,0.0,3.078,7.388,6.957,8.591,6.237,9.262
1,4.076,0.0,4.076,4.076,0.0,4.076,0.0,0.0,8.153,4.076,16.305,0.0,0.0,0.0,24.458,8.153,4.076,0.0,0.0,0.0,3.75,4.231,3.42,3.192,3.881
1,6.119,6.119,0.0,3.06,0.0,3.06,12.239,0.0,0.0,3.06,15.298,6.119,0.0,0.0,0.0,0.0,0.0,0.0,3.06,3.06,6.777,8.757,8.888,8.307,6.077
1,0.0,0.0,3.567,7.135,0.0,3.567,3.567,10.702,0.0,7.135,3.567,7.135,0.0,0.0,10.702,3.567,0.0,0.0,0.0,10.702,5.811,6.846,5.437,4.748,5.811
1,3.303,3.303,0.0,3.303,0.0,6.606,3.303,9.909,0.0,0.0,3.303,3.303,3.303,3.303,6.606,3.303,6.606,0.0,0.0,6.606,6.923,6.712,7.538,5.741,7.026
1,0.0,3.151,0.0,0.0,0.0,6.301,0.0,6.301,3.151,6.301,6.301,3.151,0.0,0.0,3.151,6.301,3.151,0.0,6.301,9.452,7.12,6.106,7.268,9.307,7.187
