label,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25
1,9.045,9.045,0.0,4.523,0.0,0.0,4.523,4.523,4.523,4.523,0.0,9.045,4.523,0.0,4.523,0.0,0.0,0.0,0.0,4.523,10.07,6.123,9.045,5.186,6.262
1,8.633,8.633,4.316,8.633,0.0,4.316,8.633,0.0,8.633,0.0,0.0,0.0,0.0,0.0,0.0,4.316,12.949,0.0,0.0,4.316,4.403,5.092,5.177,4.975,6.975
1,3.3,0.0,3.3,6.6,0.0,3.3,3.3,3.3,0.0,0.0,0.0,3.3,0.0,0.0,16.5,6.6,6.6,6.6,3.3,3.3,5.541,5.845,5.513,6.864,6.937
1,0.0,6.872,0.0,0.0,0.0,0.0,0.0,3.436,0.0,3.436,10.308,10.308,0.0,3.436,0.0,3.436,6.872,0.0,6.872,3.436,8.84,9.576,9.506,5.771,7.897
1,8.383,8.383,0.0,8.383,0.0,0.0,0.0,0.0,0.0,0.0,4.192,8.383,0.0,0.0,4.192,0.0,12.575,4.192,0.0,4.192,8.988,6.18,6.438,5.816,9.704
1,4.589,4.589,13.768,4.589,0.0,0.0,0.0,0.0,0.0,4.589,0.0,0.0,0.0,0.0,0.0,0.0,32.124,0.0,0.0,9.178,2.151,3.947,5.852,7.229,7.394
1,6.35,0.0,6.35,0.0,0.0,0.0,0.0,12.702,0.0,6.35,12.702,6.35,0.0,0.0,6.35,0.0,12.702,0.0,0.0,6.35,2.896,5.365,7.034,4.858,3.639
1,10.883,0.0,0.0,7.255,0.0,10.883,0.0,3.628,3.628,3.628,0.0,10.883,0.0,3.628,0.0,3.628,3.628,0.0,3.628,0.0,6.507,8.59,7.228,5.991,6.386
1,0.0,0.0,0.0,9.158,0.0,13.738,0.0,0.0,4.579,0.0,13.738,0.0,0.0,9.158,0.0,4.579,0.0,0.0,4.579,9.158,7.274,9.338,5.574,4.86,4.266
1,0.0,3.371,6.741,3.371,0.0,3.371,3.371,3.371,0.0,3.371,3.371,10.112,0.0,0.0,3.371,10.112,3.371,0.0,6.741,3.371,6.081,6.084,6.738,6.222,7.459
1,0.0,4.514,9.028,0.0,0.0,0.0,0.0,13.542,0.0,0.0,9.028,4.514,0.0,4.514,4.514,9.028,13.542,0.0,0.0,4.514,3.798,4.527,4.086,5.636,5.214
1,4.224,12.673,0.0,0.0,0.0,4.224,4.224,4.224,0.0,4.224,0.0,0.0,4.224,0.0,0.0,0.0,0.0,4.224,0.0,8.449,9.766,8.475,11.786,11.076,8.207
1,7.638,11.456,0.0,0.0,0.0,0.0,0.0,7.638,0.0,0.0,0.0,3.819,3.819,0.0,3.819,0.0,7.638,3.819,0.0,3.819,11.919,10.048,7.153,5.196,12.221
1,0.0,6.651,0.0,0.0,0.0,0.0,6.651,0.0,6.651,0.0,13.302,0.0,0.0,0.0,6.651,19.953,6.651,0.0,0.0,6.651,4.792,6.416,4.825,4.766,6.039
1,11.771,5.885,0.0,2.943,0.0,0.0,0.0,2.943,8.828,0.0,8.828,0.0,0.0,0.0,2.943,2.943,20.6,0.0,2.943,0.0,6.988,5.304,6.342,6.007,4.732
1,0.0,26.659,0.0,5.332,0.0,5.332,0.0,0.0,0.0,0.0,5.332,0.0,0.0,0.0,21.327,0.0,0.0,0.0,0.0,0.0,11.434,3.039,8.369,7.972,5.205
1,0.0,4.778,4.778,4.778,0.0,0.0,4.778,14.333,0.0,0.0,0.0,0.0,0.0,4.778,0.0,9.556,4.778,4.778,0.0,0.0,7.344,8.425,9.254,7.525,10.119
1,5.894,0.0,5.894,0.0,0.0,0.0,5.894,0.0,0.0,5.894,5.894,5.894,5.894,0.0,11.789,0.0,11.789,5.894,0.0,0.0,4.912,4.605,6.833,7.345,5.574
1,0.0,13.642,3.41,3.41,3.41,3.41,0.0,3.41,3.41,0.0,0.0,6.821,0.0,0.0,0.0,0.0,6.821,3.41,6.821,0.0,9.604,9.05,6.238,9.592,7.537
1,4.358,0.0,8.716,0.0,0.0,0.0,13.074,8.716,4.358,0.0,13.074,4.358,0.0,4.358,0.0,0.0,4.358,0.0,4.358,4.358,6.446,5.542,4.212,5.231,4.482
1,9.122,0.0,9.122,4.561,0.0,0.0,0.0,0.0,0.0,0.0,9.122,9.122,0.0,4.561,4.561,0.0,0.0,4.561,4.561,4.561,7.276,9.147,7.78,5.705,6.238
1,0.0,3.173,0.0,0.0,0.0,22.21,6.346,6.346,3.173,3.173,0.0,3.173,0.0,0.0,0.0,9.518,6.346,0.0,0.0,6.346,5.197,5.476,6.97,7.225,5.329
1,0.0,0.0,3.751,3.751,0.0,3.751,11.252,3.751,0.0,15.003,11.252,0.0,0.0,0.0,0.0,3.751,3.751,0.0,0.0,15.003,4.91,5.33,3.398,5.589,5.757
1,0.0,0.0,0.0,13.612,0.0,0.0,34.031,6.806,0.0,0.0,0.0,0.0,0.0,0.0,6.806,0.0,13.612,0.0,0.0,6.806,4.48,2.863,2.948,3.924,4.112
1,0.0,0.0,0.0,5.093,0.0,15.278,10.186,10.186,5.093,0.0,0.0,0.0,0.0,15.278,5.093,0.0,0.0,0.0,0.0,0.0,7.263,5.942,7.508,8.67,4.413
1,8.814,2.938,0.0,5.876,0.0,2.938,0.0,11.752,0.0,0.0,0.0,0.0,0.0,0.0,5.876,8.814,2.938,2.938,0.0,14.69,6.585,6.626,6.548,6.94,5.724
1,2.936,0.0,0.0,0.0,0.0,5.871,2.936,8.807,0.0,5.871,5.871,8.807,5.871,0.0,5.871,2.936,5.871,0.0,2.936,5.871,6.542,6.961,4.509,6.098,5.432
1,10.194,3.398,0.0,3.398,3.398,3.398,13.592,3.398,0.0,3.398,6.796,3.398,0.0,0.0,0.0,3.398,3.398,0.0,3.398,3.398,7.268,7.346,7.666,4.197,5.563
1,10.187,0.0,0.0,5.094,0.0,0.0,10.187,0.0,5.094,5.094,10.187,0.0,0.0,0.0,0.0,5.094,5.094,5.094,0.0,10.187,5.323,4.428,6.685,7.152,5.102
1,5.634,5.634,0.0,2.817,0.0,5.634,2.817,0.0,5.634,2.817,14.086,8.451,0.0,0.0,2.817,5.634,0.0,0.0,0.0,2.817,9.159,6.765,5.767,7.928,5.588
1,9.386,0.0,4.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.693,23.464,0.0,0.0,9.386,0.0,0.0,0.0,0.0,14.079,8.039,5.42,9.287,5.614,5.939
1,10.115,6.743,3.372,3.372,3.372,10.115,3.372,0.0,0.0,0.0,3.372,3.372,0.0,3.372,0.0,3.372,3.372,0.0,6.743,0.0,6.746,6.531,7.364,6.464,8.831
1,20.004,0.0,5.001,10.002,0.0,5.001,0.0,5.001,0.0,0.0,10.002,0.0,0.0,5.001,0.0,5.001,0.0,0.0,0.0,5.001,6.427,5.811,4.579,7.786,5.381
1,0.0,3.926,0.0,0.0,3.926,3.926,0.0,7.853,0.0,0.0,7.853,15.706,7.853,0.0,0.0,0.0,7.853,0.0,3.926,3.926,10.537,3.698,7.853,6.812,4.349
1,4.853,0.0,4.853,4.853,0.0,0.0,9.706,4.853,0.0,4.853,19.412,0.0,0.0,0.0,4.853,0.0,0.0,0.0,4.853,9.706,4.146,4.16,5.521,6.297,7.083
1,0.0,10.512,15.768,0.0,0.0,0.0,10.512,5.256,0.0,10.512,0.0,0.0,0.0,5.256,5.256,0.0,0.0,0.0,0.0,0.0,4.737,5.957,8.064,7.332,10.836
1,3.799,7.597,0.0,7.597,0.0,3.799,11.396,0.0,3.799,0.0,3.799,3.799,0.0,0.0,7.597,11.396,11.396,0.0,0.0,0.0,4.543,5.075,5.12,5.337,3.954
1,0.0,11.947,0.0,0.0,0.0,0.0,0.0,8.96,2.987,0.0,0.0,0.0,0.0,5.974,20.907,5.974,0.0,0.0,0.0,2.987,4.501,8.56,9.002,9.856,8.345
1,7.417,0.0,0.0,0.0,3.709,0.0,0.0,3.709,3.709,0.0,25.96,7.417,0.0,0.0,3.709,0.0,3.709,0.0,11.126,3.709,5.058,5.63,5.418,5.837,3.887
1,0.0,0.0,0.0,3.418,0.0,3.418,0.0,17.088,6.835,3.418,0.0,0.0,3.418,3.418,0.0,0.0,3.418,6.835,6.835,3.418,8.299,9.978,6.195,6.139,7.871
1,0.0,6.924,6.924,6.924,0.0,0.0,6.924,10.386,0.0,6.924,0.0,0.0,0.0,3.462,10.386,3.462,3.462,0.0,0.0,3.462,6.893,5.754,5.972,7.052,5.086
1,0.0,3.613,0.0,3.613,3.613,0.0,0.0,10.839,0.0,0.0,0.0,0.0,0.0,7.226,10.839,3.613,10.839,0.0,3.613,14.452,4.654,5.6,5.55,5.658,6.279
1,3.441,17.205,0.0,0.0,0.0,3.441,3.441,3.441,0.0,3.441,3.441,0.0,0.0,0.0,3.441,0.0,3.441,0.0,6.882,3.441,8.553,9.34,6.48,9.42,11.151
1,6.7,0.0,3.35,3.35,0.0,13.399,0.0,3.35,3.35,6.7,0.0,6.7,3.35,0.0,0.0,13.399,0.0,0.0,3.35,3.35,5.941,7.481,5.065,5.061,6.106
1,12.743,0.0,8.496,12.743,0.0,0.0,4.247,0.0,0.0,0.0,4.247,12.743,0.0,0.0,4.247,4.247,4.247,0.0,0.0,4.247,5.409,8.94,4.21,2.195,7.037
1,4.896,0.0,4.896,4.896,0.0,0.0,0.0,4.896,0.0,4.896,9.793,19.585,0.0,0.0,0.0,0.0,0.0,0.0,4.896,4.896,7.113,7.785,7.67,6.276,7.505
1,4.658,0.0,9.316,4.658,0.0,4.658,4.658,13.974,0.0,13.974,4.658,4.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.658,6.708,7.19,6.124,4.311,5.796
1,7.591,18.979,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.183,0.0,0.0,0.0,3.796,3.796,0.0,0.0,0.0,3.796,7.789,13.724,13.699,5.776,2.075
1,14.875,0.0,0.0,0.0,0.0,3.719,0.0,14.875,0.0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,0.0,0.0,3.719,11.157,5.965,5.017,4.823,5.273,4.544
1,5.919,8.879,8.879,0.0,0.0,2.96,0.0,2.96,0.0,2.96,5.919,8.879,2.96,0.0,0.0,0.0,0.0,0.0,2.96,5.919,7.381,9.631,7.71,8.583,7.503
1,12.574,0.0,0.0,0.0,6.287,0.0,0.0,0.0,6.287,6.287,18.861,0.0,6.287,0.0,6.287,0.0,6.287,0.0,0.0,18.861,1.677,2.799,2.473,2.359,2.676
1,4.397,4.397,0.0,0.0,0.0,0.0,13.19,4.397,4.397,4.397,4.397,4.397,0.0,0.0,0.0,8.793,4.397,0.0,4.397,4.397,5.537,8.798,8.122,5.82,5.771
1,0.0,8.096,4.048,4.048,0.0,4.048,0.0,4.048,4.048,8.096,4.048,4.048,0.0,0.0,4.048,0.0,0.0,0.0,4.048,4.048,6.605,8.415,6.33,11.572,10.41
1,0.0,3.991,0.0,0.0,0.0,0.0,0.0,0.0,3.991,11.973,0.0,15.964,0.0,3.991,3.991,3.991,3.991,0.0,3.991,3.991,9.39,6.54,8.878,4.963,10.363
1,0.0,0.0,0.0,6.55,0.0,3.275,3.275,13.099,0.0,0.0,0.0,6.55,0.0,6.55,9.824,3.275,6.55,3.275,0.0,3.275,8.272,4.778,7.283,5.574,8.596
1,3.211,3.211,3.211,16.053,0.0,0.0,6.421,0.0,0.0,6.421,0.0,6.421,6.421,3.211,3.211,0.0,3.211,3.211,0.0,0.0,8.242,7.073,6.775,6.967,6.73
1,0.0,2.618,0.0,2.618,2.618,7.852,0.0,2.618,2.618,5.235,0.0,5.235,0.0,7.852,0.0,5.235,0.0,2.618,10.47,2.618,6.601,8.781,6.872,8.73,8.811
1,7.04,0.0,3.52,10.559,0.0,3.52,7.04,3.52,3.52,10.559,3.52,3.52,0.0,0.0,3.52,3.52,3.52,0.0,0.0,3.52,5.97,4.533,6.603,6.135,6.364
1,7.104,0.0,0.0,3.552,3.552,0.0,0.0,3.552,0.0,3.552,3.552,10.655,0.0,3.552,0.0,17.759,3.552,3.552,3.552,0.0,6.735,8.5,5.23,4.427,7.622
1,0.0,3.342,13.37,6.685,0.0,3.342,3.342,0.0,3.342,0.0,0.0,6.685,0.0,13.37,13.37,0.0,0.0,0.0,0.0,6.685,5.655,5.434,4.614,5.0,5.765
1,9.126,0.0,0.0,13.688,0.0,4.563,0.0,9.126,0.0,0.0,9.126,9.126,0.0,4.563,0.0,0.0,0.0,0.0,0.0,4.563,9.569,5.637,7.413,9.706,3.798
1,10.01,5.005,10.01,0.0,0.0,0.0,15.015,0.0,0.0,0.0,5.005,5.005,0.0,0.0,0.0,5.005,10.01,0.0,0.0,5.005,4.985,4.137,7.133,7.361,6.317
1,0.0,0.0,15.16,0.0,0.0,0.0,0.0,0.0,5.054,0.0,5.054,10.106,0.0,0.0,10.106,5.054,10.106,0.0,10.106,5.054,3.191,4.116,4.355,6.094,6.443
1,0.0,0.0,0.0,4.139,0.0,4.139,4.139,4.139,4.139,0.0,4.139,4.139,4.139,4.139,8.278,12.417,12.417,0.0,0.0,8.278,4.758,4.64,5.08,3.028,3.85
1,5.73,0.0,5.73,11.46,0.0,11.46,5.73,0.0,5.73,5.73,5.73,0.0,0.0,0.0,5.73,0.0,5.73,0.0,5.73,0.0,5.069,3.825,5.333,5.233,6.052
1,21.111,0.0,0.0,0.0,3.518,3.518,3.518,3.518,0.0,0.0,0.0,7.037,0.0,0.0,3.518,0.0,3.518,3.518,10.555,3.518,6.933,6.548,6.805,5.241,7.621
1,0.0,4.213,4.213,8.425,0.0,4.213,8.425,0.0,0.0,0.0,8.425,0.0,4.213,4.213,0.0,0.0,4.213,4.213,4.213,4.213,6.013,8.209,6.502,6.739,9.346
1,0.0,0.0,4.648,0.0,0.0,4.648,0.0,9.296,0.0,0.0,13.944,4.648,0.0,4.648,4.648,9.296,0.0,0.0,9.296,4.648,4.814,6.697,8.708,4.18,5.881
1,0.0,4.762,4.762,0.0,0.0,0.0,19.048,14.286,0.0,0.0,0.0,14.286,0.0,0.0,0.0,9.524,4.762,0.0,0.0,0.0,6.086,6.75,3.786,6.107,5.843
1,9.264,0.0,9.264,0.0,6.177,0.0,0.0,0.0,0.0,3.088,0.0,12.353,0.0,0.0,12.353,3.088,9.264,3.088,3.088,0.0,6.744,5.732,4.965,5.608,5.92
1,2.969,5.94,2.969,0.0,0.0,11.879,11.879,0.0,2.969,2.969,2.969,5.94,0.0,5.94,0.0,2.969,0.0,0.0,0.0,5.94,6.452,5.795,8.48,6.595,7.344
1,4.76,0.0,0.0,9.519,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.519,4.76,4.76,4.76,14.28,4.76,0.0,0.0,9.519,6.929,4.612,6.358,5.248,5.455
1,7.529,0.0,7.529,0.0,3.765,7.529,3.765,11.294,0.0,3.765,7.529,0.0,11.294,0.0,3.765,0.0,7.529,0.0,3.765,0.0,4.178,4.431,3.32,4.131,4.882
1,18.592,4.648,4.648,0.0,0.0,4.648,0.0,9.296,0.0,4.648,9.296,0.0,4.648,0.0,0.0,0.0,0.0,0.0,0.0,4.648,7.578,6.488,6.849,8.411,5.603
1,3.0,0.0,5.999,9.0,0.0,0.0,9.0,5.999,0.0,3.0,3.0,5.999,0.0,5.999,3.0,5.999,3.0,0.0,3.0,5.999,4.824,6.429,5.843,4.982,5.925
1,0.0,3.907,3.907,3.907,0.0,3.907,3.907,11.72,0.0,0.0,0.0,0.0,0.0,7.813,7.813,3.907,0.0,3.907,3.907,0.0,8.904,7.931,9.358,5.502,9.704
1,0.0,0.0,7.445,11.167,0.0,0.0,3.722,11.167,7.445,7.445,0.0,0.0,0.0,0.0,7.445,3.722,0.0,0.0,0.0,14.889,5.204,5.219,4.37,5.87,4.891
1,10.609,7.073,0.0,0.0,0.0,0.0,0.0,7.073,0.0,0.0,7.073,7.073,0.0,0.0,10.609,0.0,3.536,0.0,7.073,0.0,8.47,6.084,6.745,10.734,7.851
1,0.0,0.0,0.0,0.0,0.0,12.587,6.294,12.587,0.0,0.0,6.294,12.587,0.0,0.0,6.294,6.294,6.294,0.0,0.0,0.0,6.663,8.571,4.746,3.475,7.314
1,0.0,0.0,0.0,4.156,0.0,12.469,4.156,4.156,0.0,8.312,8.312,8.312,0.0,0.0,4.156,0.0,0.0,4.156,0.0,4.156,8.619,5.904,7.877,7.618,7.637
1,3.418,0.0,0.0,10.253,0.0,13.671,3.418,10.253,3.418,0.0,0.0,0.0,0.0,3.418,10.253,0.0,0.0,0.0,6.836,3.418,6.733,5.431,6.025,6.005,7.451
1,6.905,6.905,6.905,6.905,0.0,3.453,6.905,10.358,0.0,0.0,3.453,6.905,0.0,0.0,10.358,0.0,0.0,0.0,0.0,0.0,7.333,6.156,6.322,5.773,5.362
1,13.248,4.416,0.0,4.416,0.0,4.416,4.416,13.248,0.0,4.416,8.832,0.0,0.0,0.0,0.0,0.0,8.832,0.0,0.0,4.416,6.009,5.871,5.437,5.836,6.193
1,4.695,4.695,14.085,0.0,0.0,4.695,4.695,0.0,0.0,4.695,0.0,0.0,0.0,4.695,14.085,9.39,0.0,0.0,0.0,4.695,6.032,5.673,7.272,6.641,3.955
1,8.019,0.0,4.009,0.0,4.009,4.009,0.0,0.0,4.009,0.0,12.028,8.019,0.0,4.009,12.028,0.0,16.039,0.0,0.0,0.0,4.754,4.975,4.559,5.279,4.251
1,0.0,9.959,4.979,0.0,0.0,0.0,0.0,4.979,0.0,4.979,4.979,4.979,0.0,0.0,0.0,9.959,14.938,0.0,0.0,4.979,8.92,6.534,5.586,7.123,7.107
1,5.786,0.0,0.0,11.573,0.0,5.786,11.573,0.0,5.786,5.786,5.786,5.786,0.0,5.786,5.786,0.0,0.0,0.0,0.0,0.0,6.35,6.676,5.555,3.645,8.336
1,10.714,0.0,16.072,10.714,0.0,0.0,5.358,5.358,0.0,0.0,5.358,0.0,5.358,0.0,5.358,0.0,10.714,0.0,0.0,5.358,3.998,4.263,5.002,3.797,2.58
1,4.3,0.0,4.3,8.6,4.3,8.6,0.0,0.0,0.0,4.3,8.6,4.3,4.3,0.0,0.0,0.0,0.0,4.3,8.6,0.0,6.099,7.208,6.408,7.576,8.208
1,0.0,4.169,0.0,0.0,0.0,4.169,0.0,8.338,4.169,12.508,8.338,8.338,0.0,0.0,4.169,0.0,4.169,0.0,4.169,0.0,7.32,7.089,9.237,5.269,8.546
1,0.0,0.0,3.67,11.01,0.0,0.0,7.34,0.0,0.0,3.67,3.67,3.67,0.0,3.67,22.021,7.34,0.0,3.67,0.0,3.67,6.595,6.28,4.973,4.933,3.817
1,5.855,0.0,5.855,5.855,0.0,0.0,0.0,0.0,0.0,5.855,11.711,0.0,0.0,0.0,0.0,11.711,0.0,0.0,17.566,5.855,5.263,5.976,5.857,7.185,5.456
1,8.84,0.0,0.0,2.947,0.0,2.947,2.947,8.84,2.947,2.947,11.787,5.893,0.0,0.0,0.0,8.84,5.893,2.947,0.0,2.947,6.305,7.408,4.66,4.887,6.022
1,18.525,4.631,4.631,9.262,0.0,9.262,0.0,0.0,0.0,0.0,9.262,0.0,0.0,4.631,0.0,0.0,4.631,0.0,0.0,4.631,6.832,5.294,4.953,4.439,9.014
1,9.075,0.0,0.0,0.0,0.0,4.538,4.538,0.0,4.538,0.0,9.075,4.538,0.0,0.0,4.538,18.151,4.538,4.538,4.538,0.0,5.58,6.306,5.068,5.663,4.781
1,3.632,3.632,3.632,7.264,0.0,7.264,0.0,7.264,0.0,7.264,7.264,0.0,0.0,0.0,3.632,10.895,0.0,0.0,3.632,3.632,5.683,5.4,6.252,7.142,6.518
1,8.561,0.0,0.0,0.0,0.0,8.561,0.0,4.281,0.0,4.281,8.561,8.561,4.281,0.0,0.0,0.0,4.281,0.0,8.561,4.281,7.246,7.493,5.191,7.41,8.453
1,0.0,5.202,5.202,5.202,0.0,0.0,0.0,0.0,0.0,0.0,15.607,0.0,0.0,0.0,15.607,5.202,5.202,0.0,5.202,10.405,5.531,5.783,5.215,4.858,5.783
1,5.353,0.0,0.0,5.353,0.0,16.059,0.0,5.353,0.0,5.353,0.0,0.0,0.0,0.0,10.706,5.353,0.0,0.0,5.353,10.706,5.804,5.88,7.617,5.404,5.706
1,0.0,0.0,0.0,13.706,0.0,13.706,6.853,6.853,0.0,0.0,0.0,0.0,0.0,0.0,13.706,13.706,13.706,0.0,0.0,0.0,4.523,3.762,3.236,2.948,3.298
1,0.0,0.0,4.588,4.588,0.0,13.764,4.588,4.588,4.588,0.0,9.176,0.0,0.0,4.588,4.588,0.0,0.0,0.0,4.588,9.176,7.553,5.22,7.364,4.487,6.555
1,0.0,9.179,0.0,0.0,0.0,4.589,0.0,18.357,0.0,0.0,4.589,0.0,0.0,4.589,9.179,0.0,0.0,0.0,0.0,4.589,8.418,8.891,5.747,10.276,11.598
1,19.272,0.0,6.424,6.424,0.0,0.0,19.272,19.272,0.0,0.0,0.0,0.0,0.0,0.0,6.424,0.0,0.0,0.0,0.0,0.0,6.198,3.488,4.302,4.282,4.641
1,3.525,0.0,3.525,3.525,0.0,7.049,3.525,7.049,0.0,0.0,3.525,10.574,7.049,0.0,0.0,0.0,3.525,0.0,10.574,0.0,6.861,8.628,5.161,6.398,9.507
1,4.9,4.9,4.9,0.0,4.9,0.0,0.0,0.0,4.9,4.9,4.9,4.9,0.0,4.9,14.699,0.0,4.9,0.0,0.0,9.799,7.133,5.211,4.95,3.553,5.659
1,0.0,0.0,11.658,0.0,0.0,5.829,5.829,0.0,0.0,0.0,0.0,23.315,0.0,0.0,11.658,5.829,11.658,0.0,0.0,5.829,2.893,1.934,4.166,3.672,5.733
1,6.773,3.387,0.0,3.387,0.0,0.0,0.0,6.773,0.0,3.387,3.387,0.0,0.0,0.0,10.16,3.387,6.773,3.387,10.16,6.773,5.961,7.498,4.897,7.664,6.245
1,5.134,5.134,0.0,0.0,0.0,0.0,0.0,0.0,5.134,0.0,0.0,15.402,0.0,5.134,10.268,0.0,0.0,0.0,5.134,10.268,10.907,6.102,8.727,5.277,7.38
1,3.303,3.303,9.909,6.606,0.0,6.606,0.0,9.909,0.0,0.0,3.303,6.606,0.0,3.303,3.303,3.303,0.0,0.0,0.0,6.606,6.824,7.161,7.052,5.711,7.194
1,0.0,0.0,0.0,4.489,0.0,4.489,4.489,4.489,4.489,0.0,17.955,0.0,0.0,13.466,4.489,8.977,0.0,0.0,0.0,4.489,6.428,6.036,5.631,5.458,4.629
1,0.0,0.0,4.047,4.047,0.0,4.047,0.0,4.047,8.093,0.0,8.093,4.047,8.093,0.0,4.047,8.093,12.14,0.0,0.0,8.093,3.994,5.294,4.313,4.94,4.571
1,9.454,6.303,0.0,3.151,6.303,0.0,0.0,6.303,3.151,0.0,0.0,3.151,0.0,6.303,9.454,3.151,3.151,0.0,3.151,0.0,5.571,7.765,7.714,8.839,7.084
1,0.0,11.574,5.787,0.0,0.0,2.894,0.0,5.787,2.894,0.0,5.787,5.787,0.0,2.894,2.894,0.0,0.0,0.0,11.574,0.0,10.501,7.96,6.939,9.069,7.659
1,0.0,0.0,2.963,11.85,2.963,5.925,0.0,11.85,0.0,0.0,2.963,0.0,2.963,11.85,5.925,2.963,8.888,0.0,0.0,0.0,6.833,5.713,5.777,4.835,5.741
1,0.0,4.232,0.0,0.0,0.0,0.0,33.849,0.0,0.0,4.232,0.0,0.0,0.0,8.462,21.156,4.232,0.0,0.0,0.0,0.0,4.113,4.642,5.248,4.931,4.905
1,3.592,3.592,0.0,0.0,0.0,3.592,3.592,0.0,7.184,7.184,10.777,3.592,0.0,0.0,7.184,7.184,14.369,0.0,0.0,0.0,6.631,6.1,4.318,5.022,6.085
1,8.162,2.721,0.0,2.721,0.0,0.0,0.0,10.884,0.0,2.721,2.721,8.162,0.0,5.441,0.0,5.441,5.441,0.0,2.721,8.162,6.873,8.665,7.085,7.121,4.956
1,0.0,3.337,0.0,10.012,0.0,6.674,3.337,6.674,3.337,6.674,0.0,0.0,0.0,0.0,3.337,6.674,6.674,3.337,0.0,3.337,4.772,5.954,7.983,9.049,8.833
1,3.659,0.0,3.659,3.659,0.0,3.659,3.659,0.0,3.659,3.659,7.317,0.0,3.659,7.317,3.659,7.317,3.659,3.659,3.659,7.317,5.177,5.027,5.792,5.532,5.298
1,0.0,0.0,5.541,5.541,5.541,0.0,5.541,5.541,0.0,5.541,5.541,5.541,0.0,0.0,5.541,0.0,11.083,0.0,11.083,0.0,5.666,7.178,6.339,5.655,3.126
1,12.63,4.21,0.0,0.0,0.0,0.0,0.0,16.84,8.42,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,8.42,5.582,6.595,10.367,10.359,8.157
1,13.611,0.0,6.805,0.0,0.0,13.611,6.805,0.0,0.0,0.0,0.0,0.0,0.0,6.805,0.0,6.805,13.611,0.0,6.805,0.0,5.019,4.754,5.906,4.664,4.798
1,0.0,4.411,0.0,4.411,0.0,0.0,0.0,0.0,0.0,0.0,8.822,8.822,0.0,4.411,4.411,8.822,8.822,0.0,4.411,8.822,6.775,8.39,8.916,5.488,4.268
1,0.0,3.865,7.73,3.865,0.0,0.0,0.0,3.865,0.0,0.0,0.0,23.189,0.0,0.0,27.054,0.0,7.73,0.0,0.0,0.0,5.735,3.428,3.703,5.233,4.603
1,5.459,5.459,0.0,5.459,0.0,16.377,0.0,0.0,0.0,0.0,0.0,16.377,0.0,0.0,0.0,0.0,5.459,0.0,0.0,10.918,7.072,8.706,3.105,6.132,9.476
1,4.859,0.0,9.717,9.717,0.0,4.859,0.0,0.0,0.0,4.859,4.859,4.859,0.0,0.0,0.0,9.717,9.717,4.859,0.0,0.0,6.666,8.074,6.866,4.911,5.465
1,21.318,4.264,4.264,4.264,0.0,0.0,0.0,8.527,4.264,0.0,0.0,0.0,0.0,0.0,12.791,0.0,12.791,0.0,0.0,4.264,4.839,5.809,5.79,3.123,3.695
1,7.046,3.523,0.0,10.569,0.0,0.0,3.523,3.523,3.523,7.046,7.046,0.0,3.523,0.0,0.0,3.523,0.0,3.523,7.046,0.0,8.332,7.096,5.831,7.381,7.949
1,3.075,9.225,0.0,0.0,3.075,6.15,0.0,0.0,3.075,3.075,9.225,3.075,3.075,0.0,6.15,0.0,6.15,0.0,3.075,3.075,8.13,7.085,7.183,9.366,6.737
1,0.0,0.0,5.816,5.816,5.816,5.816,0.0,17.448,0.0,0.0,0.0,11.632,0.0,0.0,0.0,5.816,5.816,0.0,5.816,0.0,6.334,5.353,5.95,7.82,4.749
1,13.194,0.0,4.398,4.398,0.0,4.398,0.0,0.0,0.0,4.398,4.398,4.398,4.398,4.398,0.0,4.398,0.0,4.398,4.398,4.398,8.58,6.729,5.591,7.211,5.918
1,8.897,0.0,0.0,4.449,8.897,4.449,4.449,0.0,4.449,0.0,13.346,8.897,0.0,0.0,0.0,4.449,0.0,4.449,0.0,0.0,6.109,8.552,5.409,6.767,6.433
1,5.137,0.0,15.411,0.0,0.0,10.274,0.0,10.274,0.0,0.0,5.137,0.0,0.0,0.0,0.0,0.0,5.137,0.0,5.137,15.411,5.336,4.89,5.883,7.35,4.624
1,31.048,0.0,6.21,0.0,0.0,0.0,12.419,6.21,0.0,0.0,0.0,0.0,0.0,0.0,31.048,0.0,0.0,0.0,0.0,0.0,2.73,2.678,1.391,3.417,2.851
1,12.182,6.09,0.0,0.0,6.09,6.09,12.182,0.0,0.0,0.0,12.182,0.0,0.0,0.0,0.0,12.182,6.09,0.0,0.0,0.0,5.946,5.171,6.103,5.423,4.268
