label,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30
1,4.964,0.0,0.0,4.964,0.0,4.964,0.0,0.0,0.0,0.0,4.964,4.964,0.0,0.0,19.855,14.891,9.928,0.0,4.964,24.819,0.035,0.233,-0.129,-0.328,0.208,-0.293,-0.094,-1.082,1.38,0.794
1,15.271,5.09,5.09,5.09,0.0,15.271,0.0,5.09,5.09,5.09,0.0,5.09,0.0,0.0,0.0,10.18,0.0,0.0,0.0,20.362,1.165,1.857,-2.974,-2.065,-1.34,-0.808,2.137,2.611,0.397,2.302
1,21.701,5.425,5.425,0.0,0.0,5.425,5.425,5.425,0.0,5.425,16.275,5.425,0.0,0.0,0.0,10.85,5.425,0.0,5.425,5.425,-0.835,-0.711,-2.067,-1.015,0.567,0.046,1.572,0.629,-0.66,-0.603
1,6.048,12.098,0.0,0.0,6.048,12.098,18.146,6.048,0.0,6.048,0.0,0.0,0.0,0.0,0.0,12.098,6.048,0.0,18.146,0.0,1.46,2.057,-0.216,0.154,1.064,-1.033,-0.91,-1.506,-1.126,-2.771
1,13.874,0.0,0.0,4.624,4.624,0.0,4.624,4.624,4.624,9.25,0.0,9.25,0.0,0.0,4.624,4.624,18.499,0.0,13.874,4.624,-0.376,-0.148,-1.165,-1.353,0.468,-0.539,0.987,0.768,-0.967,0.58
1,19.792,9.896,14.844,0.0,4.948,4.948,0.0,0.0,0.0,0.0,9.896,0.0,0.0,0.0,4.948,9.896,9.896,4.948,0.0,4.948,1.197,0.727,-0.46,-0.416,-0.757,-0.173,0.386,0.208,-0.094,0.421
1,18.974,12.649,6.325,0.0,0.0,6.325,6.325,6.325,0.0,0.0,18.974,0.0,0.0,0.0,0.0,0.0,6.325,0.0,0.0,12.649,0.375,0.754,-2.685,-1.395,-1.214,-0.071,6.001,2.087,0.726,0.55
1,12.449,6.224,0.0,24.898,6.224,0.0,0.0,0.0,0.0,6.224,12.449,0.0,0.0,0.0,12.449,6.224,6.224,6.224,0.0,0.0,0.458,0.11,-2.38,-1.409,-1.081,0.239,1.195,0.807,0.652,1.818
1,0.0,0.0,8.236,16.473,0.0,0.0,0.0,0.0,0.0,0.0,16.473,8.236,0.0,8.236,0.0,8.236,8.236,8.236,0.0,16.473,0.544,1.354,-2.199,-4.24,-2.59,-3.958,3.277,3.247,1.641,4.087
1,13.69,6.845,13.69,6.845,0.0,0.0,13.69,6.845,0.0,0.0,27.381,0.0,0.0,6.845,0.0,0.0,13.69,0.0,0.0,0.0,2.848,1.424,-2.169,-1.413,-4.879,-2.448,-3.22,-0.92,0.958,0.296
1,22.266,7.422,0.0,7.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.422,0.0,0.0,14.844,22.266,14.844,0.0,7.422,0.0,0.364,0.961,-0.457,0.021,-0.021,0.213,-0.873,-1.891,-1.164,-1.06
1,8.378,0.0,33.514,8.378,0.0,0.0,0.0,25.136,0.0,16.757,0.0,0.0,0.0,8.378,0.0,0.0,0.0,0.0,0.0,0.0,-0.337,-0.221,-0.191,-0.327,-0.447,-0.08,-0.85,0.07,1.639,0.201
1,14.077,9.385,0.0,0.0,0.0,9.385,0.0,4.693,0.0,14.077,4.693,18.77,0.0,4.693,4.693,4.693,4.693,0.0,4.693,14.077,-2.652,-0.85,1.875,0.18,-1.408,0.023,-1.999,-2.016,-3.936,-1.836
1,0.0,16.954,8.476,8.476,0.0,0.0,8.476,8.476,0.0,0.0,16.954,0.0,8.476,0.0,0.0,0.0,8.476,0.0,16.954,0.0,-2.573,0.631,1.007,-1.261,0.229,-0.62,-1.668,-0.997,2.919,0.615
1,9.861,0.0,0.0,0.0,0.0,4.931,4.931,9.861,0.0,9.861,4.931,4.931,0.0,0.0,0.0,14.792,0.0,9.861,14.792,9.861,-0.178,-1.864,0.439,2.066,0.454,-1.09,0.922,1.139,0.636,-1.139
1,5.213,10.425,5.213,0.0,0.0,5.213,5.213,10.425,0.0,0.0,10.425,5.213,10.425,5.213,10.425,5.213,5.213,0.0,10.425,0.0,-0.115,-0.683,-1.616,-1.616,0.433,0.089,-1.465,-1.053,0.652,1.121
1,5.243,0.0,0.0,5.243,5.243,10.485,0.0,0.0,5.243,0.0,10.485,20.971,0.0,10.485,0.0,0.0,10.485,0.0,5.243,10.485,1.091,1.235,-0.055,0.179,1.34,3.516,-0.822,-1.888,-1.569,-2.64
1,0.0,0.0,0.0,7.069,7.069,14.137,14.137,0.0,0.0,7.069,14.137,7.069,0.0,7.069,7.069,0.0,7.069,7.069,0.0,7.069,-1.797,-3.038,1.702,1.94,-2.105,-3.573,0.122,0.509,-0.196,0.408
1,6.36,0.0,6.36,19.079,0.0,6.36,0.0,0.0,6.36,0.0,6.36,6.36,0.0,6.36,6.36,19.079,0.0,6.36,0.0,0.0,0.396,1.712,-1.064,-0.954,-0.072,0.157,1.407,3.01,0.544,-0.529
1,13.712,0.0,13.712,13.712,0.0,0.0,6.857,6.857,6.857,6.857,13.712,0.0,0.0,0.0,0.0,6.857,6.857,0.0,0.0,6.857,1.43,0.602,0.082,-0.005,-1.08,0.165,-0.998,-0.545,-1.44,-1.054
1,6.656,0.0,0.0,13.312,0.0,6.656,6.656,6.656,6.656,0.0,19.968,0.0,0.0,6.656,13.312,6.656,0.0,6.656,0.0,0.0,0.125,0.225,1.193,-0.399,-0.215,0.938,0.26,-0.564,-0.704,-0.699
1,31.448,10.482,0.0,0.0,0.0,20.966,5.241,5.241,0.0,0.0,0.0,0.0,5.241,0.0,0.0,15.724,0.0,5.241,0.0,0.0,0.717,1.076,-0.672,-0.722,0.607,1.972,-1.13,0.697,-0.578,-1.554
1,0.0,5.107,10.215,5.107,0.0,0.0,0.0,0.0,5.107,5.107,5.107,20.429,0.0,0.0,10.215,5.107,10.215,0.0,5.107,20.429,-2.66,-1.03,1.909,0.456,-2.408,-1.512,2.231,0.719,-3.582,-1.373
1,0.0,10.503,10.503,10.503,5.252,0.0,0.0,5.252,5.252,15.755,5.252,5.252,5.252,5.252,0.0,0.0,5.252,5.252,5.252,0.0,0.324,-0.02,-0.115,0.903,-0.474,0.379,0.539,0.145,-0.294,-1.172
1,0.0,0.0,25.508,8.502,0.0,0.0,0.0,8.502,0.0,0.0,17.005,17.005,0.0,0.0,8.502,0.0,8.502,0.0,8.502,0.0,-2.586,-3.321,1.791,2.26,0.469,0.092,-0.73,0.24,0.852,-1.097
1,0.0,0.0,8.028,16.057,0.0,8.028,0.0,0.0,0.0,8.028,8.028,0.0,8.028,8.028,8.028,8.028,0.0,0.0,8.028,16.057,-0.851,-2.03,0.094,-0.611,-1.179,-1.623,-0.579,0.12,1.55,0.741
1,0.0,0.0,0.0,11.268,5.634,16.903,0.0,5.634,0.0,0.0,0.0,5.634,0.0,5.634,11.268,5.634,11.268,0.0,0.0,11.268,0.811,1.681,0.122,0.46,0.216,2.132,0.261,1.357,0.658,2.155
1,6.261,6.261,6.261,6.261,0.0,18.784,6.261,0.0,6.261,0.0,12.523,6.261,6.261,0.0,0.0,6.261,0.0,6.261,0.0,6.261,-1.408,-0.621,-0.376,0.521,0.085,0.521,1.788,-0.526,-1.222,1.057
1,0.0,31.889,0.0,0.0,0.0,0.0,0.0,0.0,21.259,0.0,10.63,0.0,0.0,0.0,21.259,0.0,0.0,10.63,10.63,10.63,1.462,-0.076,4.046,0.672,-4.835,-3.087,-4.18,-2.602,-4.396,-3.929
1,6.337,0.0,6.337,0.0,0.0,0.0,25.346,0.0,6.337,0.0,12.673,19.01,0.0,6.337,0.0,0.0,12.673,0.0,0.0,0.0,1.321,1.088,1.046,0.618,1.136,1.088,-1.312,-0.485,0.803,-0.352
1,0.0,9.39,9.39,0.0,0.0,18.779,0.0,9.39,0.0,0.0,0.0,0.0,0.0,9.39,9.39,18.779,0.0,0.0,9.39,9.39,0.553,0.511,-1.523,-0.677,-3.589,-2.117,0.423,0.831,1.513,0.79
1,4.885,0.0,14.654,0.0,4.885,4.885,4.885,9.769,4.885,0.0,19.539,4.885,0.0,4.885,0.0,4.885,4.885,4.885,4.885,0.0,0.928,0.801,0.83,-0.024,0.054,-0.43,0.039,0.259,-0.567,0.415
1,5.817,0.0,5.817,11.635,0.0,0.0,5.817,5.817,0.0,0.0,23.27,5.817,0.0,5.817,11.635,0.0,11.635,0.0,0.0,5.817,0.455,0.628,-0.143,-0.569,1.147,-0.109,-0.623,-0.633,0.405,0.544
1,17.755,5.918,11.837,5.918,0.0,5.918,0.0,5.918,0.0,5.918,5.918,11.837,0.0,0.0,0.0,5.918,0.0,0.0,5.918,5.918,-1.491,-1.515,3.068,2.538,0.024,0.275,1.335,0.748,-0.279,0.606
1,5.183,10.366,0.0,5.183,0.0,5.183,10.366,10.366,0.0,10.366,5.183,0.0,0.0,5.183,15.549,0.0,0.0,0.0,10.366,5.183,0.384,0.438,-3.255,-2.743,-1.457,-0.798,1.802,1.64,3.905,1.605
1,0.0,4.585,0.0,9.17,0.0,13.755,0.0,9.17,0.0,0.0,0.0,9.17,0.0,13.755,0.0,13.755,9.17,0.0,0.0,9.17,-1.128,0.353,0.215,1.041,0.44,1.903,1.096,3.48,0.399,0.5
1,0.0,5.224,0.0,0.0,0.0,10.446,5.224,5.224,5.224,5.224,5.224,10.446,0.0,0.0,0.0,5.224,26.116,0.0,5.224,5.224,1.645,1.147,1.852,1.17,0.536,0.367,-0.4,-0.696,0.103,0.259
1,16.271,10.848,0.0,0.0,0.0,5.424,10.848,5.424,0.0,5.424,0.0,5.424,0.0,0.0,0.0,21.696,5.424,0.0,5.424,10.848,0.361,-0.294,-2.133,-0.582,-0.567,0.242,1.283,0.227,-0.773,-0.819
1,0.0,0.0,21.297,7.099,0.0,0.0,21.297,0.0,0.0,7.099,0.0,0.0,7.099,7.099,7.099,7.099,0.0,0.0,7.099,14.198,-1.379,-0.628,0.857,1.033,-1.288,-1.517,0.479,0.612,-2.699,-1.954
1,0.0,6.968,6.968,0.0,0.0,6.968,6.968,13.936,0.0,6.968,0.0,6.968,0.0,0.0,6.968,27.87,6.968,0.0,0.0,0.0,1.897,0.863,0.258,1.41,-0.371,0.717,-1.088,-0.444,-1.414,0.624
1,4.598,9.198,0.0,9.198,9.198,0.0,4.598,9.198,9.198,0.0,4.598,0.0,0.0,0.0,13.796,13.796,0.0,4.598,0.0,9.198,0.46,-0.809,-1.295,-0.703,0.015,0.511,0.39,1.153,-0.465,-0.43
1,7.583,0.0,0.0,7.583,0.0,7.583,7.583,7.583,0.0,7.583,15.166,7.583,0.0,0.0,7.583,15.166,15.166,0.0,0.0,0.0,-0.149,0.547,-0.058,0.897,-0.387,-0.626,-2.797,-2.463,-0.334,-0.791
1,0.0,5.694,11.387,5.694,0.0,5.694,5.694,0.0,0.0,11.387,11.387,11.387,0.0,5.694,0.0,5.694,11.387,0.0,11.387,5.694,-0.379,-1.396,-3.164,-3.673,1.974,3.83,0.265,0.395,-2.337,-3.7
1,5.153,0.0,0.0,5.153,0.0,15.458,0.0,5.153,10.305,5.153,20.61,5.153,0.0,5.153,5.153,5.153,0.0,0.0,10.305,5.153,0.85,0.86,0.412,-1.185,0.289,-0.979,-0.356,-2.942,0.34,-0.34
1,0.0,5.185,0.0,5.185,5.185,20.739,0.0,10.37,0.0,0.0,10.37,5.185,0.0,0.0,5.185,15.555,10.37,0.0,0.0,10.37,2.193,3.101,-0.84,-0.487,-2.318,-2.312,-1.815,-1.555,-0.373,0.71
1,0.0,0.0,0.0,0.0,20.241,0.0,0.0,10.121,0.0,0.0,25.302,5.061,0.0,0.0,5.061,10.121,0.0,15.181,0.0,0.0,0.966,-0.05,0.656,0.351,1.339,1.845,1.23,1.635,0.574,0.369
1,0.0,0.0,6.732,6.732,0.0,0.0,0.0,6.732,6.732,13.462,6.732,0.0,6.732,6.732,0.0,13.462,6.732,0.0,13.462,6.732,0.379,0.676,-0.187,0.136,1.459,1.414,-0.783,-1.434,-1.166,-1.464
1,12.363,0.0,16.485,0.0,0.0,8.242,0.0,8.242,12.363,8.242,12.363,0.0,0.0,4.121,4.121,8.242,0.0,0.0,0.0,4.121,0.312,-0.134,1.795,0.994,0.03,-0.658,0.336,-0.059,-0.762,-0.762
1,13.294,0.0,0.0,13.294,0.0,0.0,6.648,6.648,0.0,0.0,19.942,0.0,0.0,6.648,6.648,6.648,6.648,6.648,6.648,0.0,0.858,0.16,-0.947,-1.605,-0.927,-0.324,0.713,2.583,1.092,-1.311
1,0.0,16.736,5.579,0.0,0.0,0.0,11.157,5.579,0.0,16.736,0.0,0.0,0.0,0.0,5.579,11.157,16.736,0.0,0.0,11.157,1.978,0.743,0.748,0.336,-0.828,-0.402,0.467,-0.121,-2.008,-1.331
1,19.869,9.934,0.0,9.934,0.0,4.967,9.934,4.967,0.0,0.0,4.967,9.934,0.0,0.0,0.0,4.967,9.934,0.0,0.0,4.967,-0.708,0.821,1.147,1.114,-1.944,0.08,2.293,1.538,-0.038,1.321
1,7.287,0.0,0.0,0.0,7.287,0.0,0.0,0.0,0.0,7.287,7.287,21.862,0.0,7.287,36.435,0.0,0.0,0.0,7.287,0.0,0.469,-0.133,-0.51,-0.719,1.367,1.194,0.857,0.745,-2.163,-3.127
1,5.707,5.707,0.0,0.0,5.707,5.707,0.0,11.415,0.0,0.0,11.415,0.0,0.0,0.0,28.536,0.0,11.415,0.0,5.707,5.707,0.737,-0.31,0.034,0.262,0.417,-0.64,1.242,0.99,0.238,0.01
1,14.781,22.172,0.0,0.0,0.0,0.0,7.391,14.781,0.0,7.391,14.781,0.0,0.0,0.0,0.0,7.391,7.391,7.391,0.0,7.391,-3.581,-1.197,-1.197,-1.092,1.652,0.748,-2.317,-1.458,-1.563,-0.854
1,4.604,0.0,0.0,4.604,9.209,0.0,4.604,13.813,0.0,0.0,18.417,0.0,0.0,9.209,0.0,9.209,0.0,0.0,4.604,13.813,1.151,0.902,0.801,-0.35,1.46,-0.235,1.188,0.727,1.271,0.999
1,5.347,10.694,10.694,0.0,0.0,16.042,0.0,0.0,0.0,0.0,10.694,5.347,5.347,10.694,5.347,10.694,5.347,5.347,0.0,0.0,-0.406,1.351,0.848,0.036,-1.194,-1.798,0.086,-0.33,0.046,-0.239
1,5.742,0.0,5.742,11.484,5.742,11.484,5.742,11.484,5.742,0.0,11.484,0.0,5.742,0.0,0.0,5.742,5.742,0.0,0.0,11.484,-0.284,0.031,-1.028,-1.044,-0.501,-1.008,0.134,-0.548,0.16,0.734
1,5.273,0.0,0.0,5.273,5.273,10.545,5.273,10.545,0.0,0.0,10.545,10.545,10.545,5.273,0.0,5.273,10.545,0.0,0.0,10.545,1.144,1.086,-0.063,-1.028,-0.991,-0.548,-1.181,-1.613,-1.055,-1.202
1,5.664,16.991,0.0,5.664,0.0,11.327,0.0,5.664,0.0,0.0,5.664,5.664,0.0,11.327,5.664,0.0,11.327,0.0,5.664,0.0,2.592,2.927,0.458,1.817,0.72,1.595,0.766,1.273,-1.554,-1.21
1,0.0,19.27,0.0,12.847,0.0,0.0,0.0,6.423,0.0,0.0,6.423,0.0,0.0,6.423,6.423,0.0,12.847,0.0,0.0,32.117,3.607,1.742,-1.1,-0.411,-1.387,0.462,-1.603,-0.699,-3.052,-0.334
1,4.297,0.0,4.297,0.0,0.0,25.788,4.297,0.0,0.0,0.0,0.0,4.297,0.0,4.297,8.596,21.489,4.297,0.0,0.0,12.893,0.156,0.582,-0.033,1.31,0.217,0.477,-0.402,-0.383,0.7,2.822
1,0.0,0.0,0.0,9.285,0.0,9.285,0.0,9.285,0.0,0.0,18.57,27.855,0.0,18.57,0.0,0.0,9.285,0.0,0.0,0.0,2.875,2.926,0.169,0.643,-1.272,0.23,-1.195,2.487,-5.474,-3.524
1,13.193,6.597,6.597,6.597,0.0,6.597,0.0,0.0,0.0,0.0,6.597,19.79,0.0,6.597,0.0,0.0,6.597,0.0,6.597,13.193,-1.252,-0.712,0.327,-0.247,-0.881,-2.172,1.687,3.79,0.124,0.386
1,10.137,0.0,10.137,0.0,0.0,0.0,0.0,10.137,0.0,5.069,5.069,5.069,0.0,5.069,10.137,20.275,10.137,0.0,10.137,0.0,-0.862,0.193,-0.081,-0.618,-0.289,-0.253,-0.218,-0.198,0.781,0.172
1,5.209,0.0,5.209,5.209,0.0,0.0,5.209,5.209,0.0,5.209,0.0,5.209,5.209,10.418,15.627,15.627,10.418,0.0,5.209,5.209,0.109,0.792,-0.745,-0.734,-0.729,-1.318,-0.156,-1.188,-0.167,-0.047
1,18.722,9.361,9.361,0.0,18.722,0.0,9.361,0.0,0.0,0.0,0.0,9.361,0.0,0.0,0.0,0.0,28.083,0.0,0.0,0.0,0.891,-0.165,0.247,0.18,-0.777,-0.263,-1.488,-0.752,-0.654,-0.19
1,8.581,0.0,0.0,8.581,0.0,0.0,0.0,17.164,8.581,0.0,8.581,8.581,0.0,8.581,0.0,8.581,0.0,0.0,8.581,17.164,-0.875,-1.421,-1.241,-0.958,0.989,-0.041,1.231,3.141,-0.592,-3.213
1,0.0,15.199,0.0,7.599,0.0,15.199,0.0,0.0,0.0,0.0,15.199,0.0,15.199,0.0,0.0,7.599,15.199,0.0,7.599,0.0,-0.617,-0.449,-2.677,-2.485,0.973,-0.143,2.415,4.638,-1.344,0.899
1,42.615,0.0,0.0,8.523,0.0,0.0,0.0,8.523,0.0,0.0,8.523,8.523,0.0,0.0,8.523,17.046,0.0,0.0,0.0,0.0,-0.839,-0.823,0.68,0.44,0.133,0.092,-0.46,-0.281,-0.711,-0.506
1,9.519,4.76,14.279,14.279,9.519,0.0,9.519,4.76,4.76,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,4.76,4.76,-0.476,-1.057,1.242,1.199,0.014,0.119,1.285,0.99,1.39,0.1
1,5.043,0.0,0.0,0.0,5.043,5.043,10.085,5.043,0.0,5.043,10.085,5.043,5.043,0.0,10.085,25.213,5.043,0.0,0.0,5.043,-1.301,-1.024,1.009,1.13,-0.887,-0.373,0.983,0.247,-0.62,-0.015
1,0.0,0.0,7.079,7.079,14.156,7.079,0.0,7.079,0.0,7.079,21.235,14.156,0.0,7.079,0.0,0.0,7.079,0.0,7.079,0.0,-2.946,-3.546,1.322,2.543,0.175,-2.612,-0.812,-0.796,0.764,-0.265
1,0.0,0.0,0.0,7.077,7.077,0.0,0.0,7.077,0.0,0.0,14.154,14.154,0.0,14.154,7.077,7.077,21.231,0.0,7.077,0.0,-1.354,-2.537,-0.722,0.058,0.218,-1.486,0.998,2.335,-1.683,-1.985
1,6.855,6.855,0.0,6.855,6.855,0.0,0.0,6.855,6.855,6.855,6.855,6.855,0.0,6.855,0.0,6.855,6.855,0.0,13.709,6.855,1.748,-0.56,0.046,0.596,-0.643,-0.751,-0.956,0.175,-1.907,-0.565
1,6.983,0.0,13.964,13.964,0.0,6.983,13.964,0.0,0.0,6.983,0.0,0.0,0.0,0.0,0.0,6.983,13.964,0.0,13.964,6.983,1.079,-1.021,-0.052,0.398,-1.215,0.916,-1.21,-1.922,-0.78,-0.927
1,14.152,4.717,0.0,4.717,4.717,4.717,0.0,18.87,0.0,14.152,0.0,4.717,0.0,9.435,9.435,0.0,4.717,0.0,9.435,0.0,1.733,1.282,-1.339,-1.925,-1.541,-1.718,-0.213,0.197,-0.052,-0.208
1,16.513,0.0,0.0,8.256,0.0,0.0,8.256,8.256,0.0,0.0,8.256,0.0,0.0,8.256,24.77,0.0,0.0,0.0,0.0,16.513,1.709,0.307,-0.297,-0.634,-0.144,-0.332,0.545,0.168,0.0,-0.401
1,0.0,0.0,0.0,12.234,0.0,12.234,0.0,6.117,0.0,0.0,6.117,18.351,0.0,0.0,12.234,6.117,6.117,0.0,6.117,6.117,0.844,1.477,-0.546,-0.179,0.11,1.743,0.904,1.532,0.486,1.872
1,20.635,6.879,0.0,0.0,13.756,0.0,0.0,13.756,0.0,0.0,6.879,0.0,0.0,6.879,6.879,13.756,6.879,0.0,6.879,0.0,0.557,0.062,-0.036,-0.377,-0.552,0.253,-1.553,-0.65,-0.387,-0.49
1,0.0,10.289,0.0,0.0,0.0,5.145,0.0,5.145,5.145,15.434,0.0,5.145,5.145,0.0,5.145,25.723,15.434,0.0,0.0,5.145,-1.852,-0.586,-2.346,-1.44,-0.026,0.19,1.744,1.513,0.129,-0.216
1,5.615,11.231,11.231,5.615,0.0,0.0,11.231,5.615,0.0,5.615,0.0,0.0,5.615,0.0,11.231,16.846,5.615,0.0,0.0,0.0,-0.005,0.162,-0.444,-0.272,0.568,0.525,3.26,1.327,-0.458,-0.124
1,7.473,7.473,0.0,0.0,0.0,0.0,0.0,0.0,14.946,7.473,0.0,7.473,0.0,0.0,7.473,14.946,22.419,14.946,0.0,7.473,-0.376,0.392,1.121,0.448,-2.556,-1.838,-0.981,-0.404,-3.991,-3.912
1,11.223,0.0,22.445,11.223,0.0,0.0,0.0,11.223,0.0,0.0,11.223,11.223,5.612,0.0,5.612,0.0,0.0,0.0,5.612,5.612,-1.328,0.136,-0.293,-0.96,1.227,1.303,0.621,0.697,-1.313,-1.096
1,26.103,0.0,0.0,6.526,0.0,13.051,0.0,13.051,0.0,6.526,0.0,0.0,0.0,0.0,13.051,6.526,0.0,0.0,0.0,13.051,1.507,1.963,0.989,1.018,0.44,-0.093,-0.543,-0.92,-0.896,-1.351
1,0.0,11.106,11.106,11.106,0.0,0.0,0.0,5.552,5.552,5.552,5.552,11.106,0.0,0.0,5.552,11.106,5.552,0.0,5.552,0.0,0.911,1.732,1.293,0.283,-1.921,-1.029,2.322,0.708,0.548,0.755
1,13.837,6.919,0.0,6.919,13.837,6.919,6.919,0.0,0.0,13.837,6.919,6.919,0.0,6.919,0.0,6.919,0.0,0.0,0.0,6.919,-0.83,-1.323,-1.142,-1.391,3.056,2.434,-1.297,1.074,-1.681,-2.677
1,6.2,0.0,0.0,0.0,6.2,6.2,0.0,18.599,0.0,6.2,18.599,0.0,0.0,0.0,0.0,0.0,12.399,12.399,6.2,0.0,1.892,1.902,1.683,0.828,1.037,-0.219,0.535,-0.298,0.391,-0.749
1,9.832,9.832,0.0,19.664,0.0,0.0,0.0,9.832,0.0,0.0,0.0,0.0,0.0,19.664,0.0,9.832,0.0,0.0,9.832,19.664,-0.406,1.325,-1.698,-3.726,-3.077,-5.078,-2.925,-1.136,3.78,4.791
1,0.0,8.868,17.737,0.0,0.0,0.0,8.868,8.868,0.0,8.868,8.868,8.868,8.868,0.0,0.0,0.0,8.868,0.0,8.868,8.868,-2.634,-1.783,2.235,2.182,-2.432,-1.49,-0.0,0.756,-2.538,-0.718
1,0.0,16.661,16.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,16.661,33.321,8.33,0.0,0.0,0.0,0.705,0.815,0.465,-0.155,-0.26,-0.235,-0.935,-0.74,0.04,0.335
1,6.963,13.925,6.963,6.963,0.0,0.0,0.0,13.925,0.0,0.0,0.0,0.0,0.0,13.925,0.0,6.963,20.888,0.0,13.925,0.0,0.789,-1.332,1.206,3.023,-1.828,-2.569,0.627,0.266,-2.021,-2.601
1,6.785,0.0,0.0,6.785,0.0,20.355,6.785,0.0,0.0,0.0,6.785,20.355,6.785,0.0,0.0,6.785,0.0,0.0,0.0,0.0,-0.309,0.631,1.689,5.174,-0.993,1.046,2.711,5.708,0.586,2.337
1,17.505,0.0,5.835,0.0,0.0,0.0,0.0,5.835,5.835,0.0,5.835,23.34,0.0,0.0,11.67,5.835,5.835,0.0,0.0,5.835,-0.257,-0.247,1.232,1.125,0.906,0.738,1.12,1.517,0.005,0.499
1,0.0,20.492,0.0,0.0,0.0,0.0,0.0,6.831,0.0,0.0,0.0,20.492,0.0,0.0,0.0,6.831,13.662,0.0,6.831,20.492,4.131,2.085,4.925,3.299,-0.689,-0.282,-1.425,-0.985,-3.902,-2.788
1,0.0,4.871,0.0,4.871,0.0,4.871,4.871,4.871,0.0,4.871,9.742,19.484,4.871,9.742,4.871,9.742,0.0,0.0,0.0,9.742,-1.247,0.258,-2.08,-1.281,3.488,2.913,-0.034,0.083,-0.317,0.799
1,0.0,7.518,0.0,7.518,7.518,7.518,0.0,0.0,0.0,7.518,0.0,7.518,0.0,22.554,15.036,7.518,0.0,0.0,0.0,15.036,0.316,1.831,-1.952,-1.773,-3.558,-4.3,3.442,0.474,-0.247,0.516
1,6.077,6.077,0.0,0.0,0.0,12.155,6.077,12.155,0.0,12.155,0.0,12.155,0.0,6.077,12.155,0.0,6.077,6.077,0.0,0.0,0.17,0.851,-3.282,-1.454,-1.143,-2.587,1.828,2.961,1.721,3.695
1,0.0,12.42,0.0,6.211,0.0,6.211,0.0,0.0,6.211,12.42,6.211,0.0,0.0,0.0,12.42,6.211,12.42,0.0,12.42,0.0,-0.666,0.121,3.973,2.469,-0.736,-0.293,0.727,0.959,0.442,-0.149
1,0.0,8.849,0.0,8.849,0.0,8.849,0.0,8.849,0.0,8.849,0.0,17.7,8.849,8.849,0.0,0.0,8.849,0.0,17.7,0.0,0.011,1.88,-3.069,-2.289,-4.779,-5.867,2.373,-0.35,3.08,2.814
1,0.0,0.0,8.917,8.917,0.0,0.0,8.917,8.917,0.0,0.0,0.0,17.834,8.917,8.917,0.0,8.917,0.0,0.0,17.834,8.917,0.444,0.835,-1.364,-1.659,-3.932,-4.178,0.385,-1.14,1.969,1.637
1,5.515,0.0,0.0,5.515,0.0,11.029,11.029,5.515,0.0,5.515,16.544,11.029,0.0,0.0,16.544,0.0,11.029,0.0,0.0,0.0,-0.303,0.759,1.37,1.186,-1.077,-1.38,-0.581,-0.452,0.392,0.824
1,0.0,6.367,12.734,0.0,0.0,0.0,0.0,19.101,0.0,0.0,12.734,0.0,0.0,12.734,19.101,0.0,0.0,6.367,6.367,0.0,0.205,0.372,-0.769,-0.54,0.898,0.172,0.306,1.122,0.998,1.729
1,10.262,10.262,0.0,5.131,0.0,5.131,0.0,5.131,0.0,5.131,20.524,5.131,0.0,0.0,10.262,10.262,0.0,5.131,0.0,10.262,0.41,0.087,-1.324,-1.083,-0.893,-1.78,1.524,-0.975,0.4,1.011
1,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,20.458,6.82,0.0,0.0,27.278,0.0,13.639,6.82,0.0,13.639,-1.831,-0.604,-0.568,-0.517,1.212,0.435,-0.087,-0.368,0.788,-0.752
1,45.07,0.0,0.0,0.0,0.0,22.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.535,0.0,0.0,0.0,0.0,7.511,-0.542,-0.869,-0.244,-0.571,1.157,1.787,-0.806,-0.644,1.177,1.904
1,27.469,0.0,0.0,0.0,0.0,0.0,0.0,21.974,0.0,0.0,5.493,0.0,0.0,5.493,0.0,5.493,16.481,5.493,0.0,5.493,1.088,0.149,1.546,0.747,0.901,-0.098,1.149,0.28,0.752,0.093
1,19.306,0.0,6.436,0.0,0.0,0.0,19.306,6.436,0.0,0.0,12.87,6.436,0.0,6.436,0.0,6.436,0.0,0.0,12.87,0.0,0.294,0.082,0.676,1.134,0.28,0.613,-1.11,0.145,1.12,0.236
1,0.0,4.458,0.0,0.0,4.458,4.458,13.373,13.373,4.458,13.373,0.0,0.0,0.0,0.0,17.831,8.916,8.916,0.0,4.458,4.458,0.513,0.195,0.118,-0.789,-0.405,0.056,0.118,-0.318,-1.348,-0.666
